Continent;Region/Country;Product;Variable;Year;Unit;Quantity
Asia;Brunei Darussalam;Fresh Grapes;Imports;2002;tonnes;  532
Asia;Kyrgyzstan;Dried Grapes;Exports;2012;tonnes;  532
Europe;Ukraine;Wine;Imports;2020;1000 hl;  532
Asia;Brunei Darussalam;Fresh Grapes;Imports;2012;tonnes;  531
Asia;Jordan;Dried Grapes;Imports;2000;tonnes;  531
Europe;United Kingdom;Fresh Grapes;Production;2014;tonnes;  531
Africa;Angola;Wine;Consumption;1998;1000 hl;  530
Europe;Bosnia and Herzegovina;Dried Grapes;Imports;2008;tonnes;  530
Europe;Luxemburg;Dried Grapes;Consumption;2018;tonnes;  530
America;Netherlands Antilles;Fresh Grapes;Imports;2000;tonnes;  530
America;Uruguay;Dried Grapes;Consumption;2005;tonnes;  530
America;Uruguay;Dried Grapes;Imports;2005;tonnes;  530
Asia;Vietnam;Dried Grapes;Imports;2000;tonnes;  530
Asia;Yemen;Dried Grapes;Imports;2017;tonnes;  530
Europe;Belarus;Fresh Grapes;Exports;2020;tonnes;  529
America;Canada;Dried Grapes;Exports;2006;tonnes;  529
Europe;Sweden;Dried Grapes;Exports;2010;tonnes;  529
America;Uruguay;Dried Grapes;Imports;2011;tonnes;  529
America;Costa Rica;Dried Grapes;Consumption;2004;tonnes;  528
Oceania;Fiji;Fresh Grapes;Imports;2021;tonnes;  528
Europe;Hungary;Wine;Exports;2012;1000 hl;  528
Europe;Latvia;Wine;Imports;2015;1000 hl;  528
Asia;Lebanon;Fresh Grapes;Imports;2008;tonnes;  528
Asia;Maldives;Fresh Grapes;Imports;2018;tonnes;  528
Africa;Mozambique;Fresh Grapes;Imports;2013;tonnes;  528
Asia;Yemen;Dried Grapes;Exports;2005;tonnes;  528
Europe;Belgium;Vineyard;Surface Area;2020;ha;  527
America;Canada;Wine;Production;2006;1000 hl;  527
Asia;Jordan;Dried Grapes;Imports;2012;tonnes;  527
Asia;Kazakhstan;Wine;Consumption;2018;1000 hl;  527
Europe;Luxemburg;Dried Grapes;Imports;2019;tonnes;  527
Europe;Slovenia;Wine;Production;2006;1000 hl;  527
Europe;Austria;Wine;Exports;2018;1000 hl;  526
America;Ecuador;Fresh Grapes;Production;2016;tonnes;  526
America;Ecuador;Fresh Grapes;Production;2017;tonnes;  526
Asia;Hong Kong;Dried Grapes;Exports;2003;tonnes;  526
Asia;Hong Kong;Dried Grapes;Exports;2009;tonnes;  526
Africa;Morocco;Dried Grapes;Imports;2014;tonnes;  526
Europe;Slovenia;Wine;Production;2013;1000 hl;  526
America;Trinidad and Tobago;Dried Grapes;Consumption;1997;tonnes;  526
America;Trinidad and Tobago;Dried Grapes;Imports;1997;tonnes;  526
Europe;Czech Republic;Wine;Production;2000;1000 hl;  525
Asia;Hong Kong;Wine;Imports;2014;1000 hl;  525
Oceania;New Caledonia;Fresh Grapes;Imports;2004;tonnes;  525
Europe;Austria;Wine;Exports;2001;1000 hl;  524
Europe;Bosnia and Herzegovina;Fresh Grapes;Exports;2008;tonnes;  524
America;Chile;Dried Grapes;Imports;2007;tonnes;  524
Europe;Finland;Wine;Consumption;2006;1000 hl;  524
Europe;Spain;Wine;Imports;2019;1000 hl;  524
America;Uruguay;Dried Grapes;Consumption;2000;tonnes;  524
America;Uruguay;Dried Grapes;Imports;2000;tonnes;  524
Europe;Finland;Wine;Imports;2006;1000 hl;  523
Europe;Hungary;Wine;Exports;2005;1000 hl;  523
America;Paraguay;Fresh Grapes;Imports;2013;tonnes;  523
Africa;Benin;Fresh Grapes;Imports;2015;tonnes;  522
America;Canada;Wine;Production;2004;1000 hl;  522
Europe;Luxemburg;Dried Grapes;Consumption;2019;tonnes;  522
Africa;Morocco;Wine;Consumption;1999;1000 hl;  522
Oceania;New Caledonia;Fresh Grapes;Imports;2016;tonnes;  522
Europe;United Kingdom;Vineyard;Surface Area;2013;ha;  522
Europe;Bulgaria;Wine;Consumption;2022;1000 hl;  521
America;Grenada;Dried Grapes;Imports;1999;tonnes;  521
Europe;Ireland;Wine;Imports;2002;1000 hl;  521
Europe;Italy;Dried Grapes;Exports;2014;tonnes;  521
Africa;Uganda;Table Grapes;Consumption;2017;tonnes;  521
Africa;Uganda;Fresh Grapes;Imports;2017;tonnes;  521
Africa;Algeria;Wine;Production;2007;1000 hl;  520
Europe;Belarus;Wine;Imports;2014;1000 hl;  520
America;Costa Rica;Dried Grapes;Imports;2002;tonnes;  520
America;Costa Rica;Dried Grapes;Imports;2003;tonnes;  520
America;Ecuador;Fresh Grapes;Production;2015;tonnes;  520
Africa;Nigeria;Wine;Imports;2021;1000 hl;  520
America;Peru;Wine;Production;2010;1000 hl;  520
Europe;Belarus;Table Grapes;Consumption;1996;tonnes;  519
Europe;Croatia;Dried Grapes;Exports;2017;tonnes;  519
America;Ecuador;Fresh Grapes;Production;2020;tonnes;  519
America;Ecuador;Fresh Grapes;Production;2021;tonnes;  519
America;Jamaica;Fresh Grapes;Imports;2015;tonnes;  519
Asia;Lebanon;Dried Grapes;Imports;2001;tonnes;  519
Asia;Mongolia;Fresh Grapes;Imports;2015;tonnes;  519
Africa;Namibia;Dried Grapes;Exports;2016;tonnes;  519
Asia;Vietnam;Dried Grapes;Consumption;2000;tonnes;  519
Europe;Austria;Wine;Imports;1997;1000 hl;  518
Europe;Czech Republic;Wine;Imports;1996;1000 hl;  518
Europe;Czech Republic;Wine;Production;2001;1000 hl;  518
Asia;Israel;Fresh Grapes;Imports;2006;tonnes;  518
Europe;Lithuania;Dried Grapes;Exports;2002;tonnes;  518
America;Peru;Wine;Consumption;2003;1000 hl;  518
Europe;Austria;Wine;Exports;2007;1000 hl;  517
Asia;Indonesia;Dried Grapes;Consumption;1997;tonnes;  517
Asia;Indonesia;Dried Grapes;Imports;1997;tonnes;  517
Europe;Latvia;Wine;Exports;2014;1000 hl;  517
Asia;Oman;Fresh Grapes;Exports;2018;tonnes;  517
Europe;Serbia And Montenegro;Dried Grapes;Consumption;2004;tonnes;  517
Europe;Ukraine;Dried Grapes;Consumption;1995;tonnes;  517
Europe;Ukraine;Dried Grapes;Imports;1995;tonnes;  517
Europe;United Kingdom;Fresh Grapes;Production;2019;tonnes;  517
Africa;Botswana;Table Grapes;Consumption;2001;tonnes;  516
Africa;Botswana;Fresh Grapes;Imports;2001;tonnes;  516
Europe;Czech Republic;Wine;Production;1996;1000 hl;  516
America;Grenada;Dried Grapes;Imports;1997;tonnes;  515
Oceania;New Caledonia;Table Grapes;Consumption;2015;tonnes;  515
America;Peru;Wine;Production;2009;1000 hl;  515
Europe;Cyprus;Fresh Grapes;Exports;2013;tonnes;  514
America;Ecuador;Fresh Grapes;Production;2019;tonnes;  514
Europe;Iceland;Dried Grapes;Imports;2009;tonnes;  514
Oceania;New Zealand;Wine;Exports;2005;1000 hl;  514
Europe;Poland;Wine;Consumption;1997;1000 hl;  514
Europe;Belarus;Wine;Imports;2012;1000 hl;  513
America;Grenada;Dried Grapes;Consumption;1997;tonnes;  513
Asia;Hong Kong;Wine;Imports;2018;1000 hl;  513
Africa;Morocco;Fresh Grapes;Imports;2014;tonnes;  513
Asia;Nepal;Dried Grapes;Consumption;2019;tonnes;  513
Asia;Republic of Türkiye;Wine;Consumption;2016;1000 hl;  513
Europe;Spain;Dried Grapes;Exports;1997;tonnes;  513
Asia;Thailand;Dried Grapes;Consumption;1997;tonnes;  513
Asia;United Arab Emirates;Wine;Imports;2017;1000 hl;  513
Asia;Yemen;Fresh Grapes;Exports;2011;tonnes;  513
Asia;Cambodia;Table Grapes;Consumption;2001;tonnes;  512
Asia;Cambodia;Fresh Grapes;Imports;2001;tonnes;  512
America;Canada;Wine;Production;1999;1000 hl;  512
Europe;Cyprus;Dried Grapes;Consumption;2009;tonnes;  512
America;Grenada;Dried Grapes;Consumption;1999;tonnes;  512
Asia;Nepal;Dried Grapes;Consumption;2020;tonnes;  512
America;Paraguay;Fresh Grapes;Imports;2009;tonnes;  512
Europe;United Kingdom;Fresh Grapes;Production;2017;tonnes;  512
Europe;United Kingdom;Fresh Grapes;Production;2020;tonnes;  512
Europe;United Kingdom;Fresh Grapes;Production;2021;tonnes;  512
America;Venezuela;Wine;Imports;2003;1000 hl;  512
Asia;Vietnam;Fresh Grapes;Exports;2014;tonnes;  512
Oceania;New Caledonia;Fresh Grapes;Imports;2019;tonnes;  511
America;Paraguay;Vineyard;Surface Area;2006;ha;  511
America;Peru;Fresh Grapes;Imports;2020;tonnes;  511
Asia;Bahrain;Dried Grapes;Consumption;2018;tonnes;  510
Asia;Bahrain;Dried Grapes;Imports;2018;tonnes;  510
Europe;Bosnia and Herzegovina;Dried Grapes;Consumption;2014;tonnes;  510
Europe;Croatia;Dried Grapes;Consumption;1998;tonnes;  510
Europe;Cyprus;Dried Grapes;Consumption;2012;tonnes;  510
Europe;Czech Republic;Wine;Production;2003;1000 hl;  510
America;Ecuador;Fresh Grapes;Production;2018;tonnes;  510
Africa;Egypt;Fresh Grapes;Imports;2001;tonnes;  510
Asia;Jordan;Dried Grapes;Imports;2002;tonnes;  510
America;Uruguay;Dried Grapes;Imports;2002;tonnes;  510
Asia;Yemen;Dried Grapes;Exports;2007;tonnes;  510
America;Brazil;Wine;Imports;2006;1000 hl;  509
America;Ecuador;Fresh Grapes;Production;2014;tonnes;  509
Africa;Ethiopia;Dried Grapes;Imports;2018;tonnes;  509
America;Jamaica;Fresh Grapes;Imports;2020;tonnes;  509
Africa;Kenya;Fresh Grapes;Imports;2007;tonnes;  509
Asia;Bangladesh;Table Grapes;Consumption;1997;tonnes;  508
Asia;Bangladesh;Fresh Grapes;Imports;1997;tonnes;  508
America;Mexico;Wine;Consumption;2007;1000 hl;  508
Europe;Poland;Wine;Imports;1998;1000 hl;  508
Europe;Slovakia;Wine;Imports;2013;1000 hl;  508
Europe;Slovenia;Wine;Consumption;2004;1000 hl;  508
Asia;Sri Lanka;Fresh Grapes;Imports;1995;tonnes;  508
Europe;Belarus;Table Grapes;Consumption;2006;tonnes;  507
America;Canada;Wine;Production;2010;1000 hl;  507
Europe;Czech Republic;Dried Grapes;Exports;2018;tonnes;  507
Asia;Iran;Fresh Grapes;Imports;2011;tonnes;  507
Africa;Kenya;Table Grapes;Consumption;2007;tonnes;  507
Europe;Poland;Wine;Imports;2001;1000 hl;  507
Europe;Romania;Wine;Imports;2015;1000 hl;  507
Asia;Thailand;Dried Grapes;Consumption;1999;tonnes;  507
Asia;Turkmenistan;Dried Grapes;Imports;2016;tonnes;  507
Africa;Uganda;Fresh Grapes;Imports;2021;tonnes;  507
Europe;Austria;Wine;Imports;2000;1000 hl;  506
Africa;Cameroon;Fresh Grapes;Imports;2020;tonnes;  506
Europe;Moldova;Dried Grapes;Consumption;2007;tonnes;  506
Europe;Moldova;Dried Grapes;Imports;2007;tonnes;  506
Europe;Slovenia;Wine;Production;2004;1000 hl;  506
Asia;Sri Lanka;Table Grapes;Consumption;1995;tonnes;  506
Africa;Tunisia;Dried Grapes;Production;2020;tonnes;  506
Europe;United Kingdom;Fresh Grapes;Production;2018;tonnes;  506
Africa;Ethiopia;Dried Grapes;Consumption;2018;tonnes;  505
Asia;Hong Kong;Wine;Imports;2012;1000 hl;  505
Asia;Jordan;Fresh Grapes;Exports;2017;tonnes;  505
America;Paraguay;Vineyard;Surface Area;2005;ha;  505
Europe;Cyprus;Wine;Exports;1995;1000 hl;  504
Europe;Iceland;Dried Grapes;Consumption;2015;tonnes;  504
Europe;Iceland;Dried Grapes;Imports;2015;tonnes;  504
Europe;Poland;Wine;Consumption;2001;1000 hl;  504
Asia;Yemen;Fresh Grapes;Exports;2007;tonnes;  504
Europe;Belarus;Wine;Imports;2015;1000 hl;  503
Europe;Bulgaria;Wine;Exports;2014;1000 hl;  503
America;Canada;Dried Grapes;Exports;2007;tonnes;  503
Asia;China;Dried Grapes;Imports;1998;tonnes;  503
Europe;Cyprus;Wine;Production;2001;1000 hl;  503
Asia;Hong Kong;Wine;Imports;2013;1000 hl;  503
Europe;Romania;Wine;Exports;2002;1000 hl;  503
Europe;Spain;Dried Grapes;Production;2013;tonnes;  503
America;Barbados;Fresh Grapes;Imports;1997;tonnes;  502
Europe;Bulgaria;Wine;Consumption;2011;1000 hl;  502
America;Canada;Wine;Production;2007;1000 hl;  502
Europe;Denmark;Dried Grapes;Exports;2021;tonnes;  502
Europe;Denmark;Dried Grapes;Exports;2022;tonnes;  502
Oceania;French Polynesia;Fresh Grapes;Imports;2006;tonnes;  502
Africa;Ghana;Table Grapes;Consumption;2010;tonnes;  502
Africa;Ghana;Fresh Grapes;Imports;2010;tonnes;  502
Oceania;New Caledonia;Fresh Grapes;Imports;2021;tonnes;  502
Europe;Romania;Wine;Imports;2016;1000 hl;  502
Africa;Tunisia;Dried Grapes;Production;2015;tonnes;  502
Asia;Turkmenistan;Wine;Consumption;2021;1000 hl;  502
Europe;Belarus;Dried Grapes;Exports;2016;tonnes;  501
Europe;Cyprus;Dried Grapes;Imports;2019;tonnes;  501
Europe;Cyprus;Dried Grapes;Consumption;2021;tonnes;  501
Europe;Czech Republic;Wine;Production;2013;1000 hl;  501
Oceania;French Polynesia;Fresh Grapes;Imports;2003;tonnes;  501
Asia;Kazakhstan;Wine;Production;2018;1000 hl;  501
Asia;Qatar;Dried Grapes;Imports;2010;tonnes;  501
Africa;Algeria;Wine;Production;2008;1000 hl;  500
Asia;Azerbaijan;Dried Grapes;Imports;2005;tonnes;  500
Europe;Belarus;Table Grapes;Consumption;1995;tonnes;  500
Europe;Belgium;Fresh Grapes;Production;2004;tonnes;  500
Europe;Belgium;Fresh Grapes;Production;2005;tonnes;  500
Europe;Belgium;Fresh Grapes;Production;2008;tonnes;  500
Europe;Belgium;Fresh Grapes;Production;2009;tonnes;  500
Europe;Belgium;Fresh Grapes;Production;2010;tonnes;  500
Europe;Bosnia and Herzegovina;Table Grapes;Production;1996;tonnes;  500
Europe;Bosnia and Herzegovina;Dried Grapes;Consumption;2008;tonnes;  500
Europe;Bosnia and Herzegovina;Dried Grapes;Imports;2013;tonnes;  500
Europe;Bosnia and Herzegovina;Fresh Grapes;Exports;2014;tonnes;  500
Europe;Bosnia and Herzegovina;Dried Grapes;Imports;2014;tonnes;  500
Europe;Bosnia and Herzegovina;Dried Grapes;Imports;2015;tonnes;  500
Asia;Brunei Darussalam;Table Grapes;Consumption;2012;tonnes;  500
Asia;Brunei Darussalam;Table Grapes;Consumption;2013;tonnes;  500
Europe;Bulgaria;Fresh Grapes;Exports;2008;tonnes;  500
Europe;Czech Republic;Dried Grapes;Exports;2008;tonnes;  500
America;Ecuador;Fresh Grapes;Production;2006;tonnes;  500
Asia;Georgia;Wine;Consumption;2005;1000 hl;  500
Europe;Hungary;Dried Grapes;Exports;2007;tonnes;  500
Europe;Iceland;Dried Grapes;Consumption;2009;tonnes;  500
Europe;Iceland;Dried Grapes;Consumption;2011;tonnes;  500
Europe;Iceland;Dried Grapes;Consumption;2012;tonnes;  500
Asia;Israel;Dried Grapes;Production;1995;tonnes;  500
Asia;Israel;Dried Grapes;Production;1996;tonnes;  500
Asia;Jordan;Dried Grapes;Consumption;2009;tonnes;  500
Asia;Jordan;Dried Grapes;Consumption;2010;tonnes;  500
Asia;Jordan;Dried Grapes;Consumption;2011;tonnes;  500
Asia;Jordan;Dried Grapes;Consumption;2012;tonnes;  500
Asia;Kyrgyzstan;Dried Grapes;Consumption;2006;tonnes;  500
Asia;Kyrgyzstan;Dried Grapes;Production;2006;tonnes;  500
Asia;Kyrgyzstan;Dried Grapes;Consumption;2008;tonnes;  500
Asia;Kyrgyzstan;Dried Grapes;Production;2009;tonnes;  500
Asia;Kyrgyzstan;Dried Grapes;Production;2010;tonnes;  500
Africa;Morocco;Dried Grapes;Production;1996;tonnes;  500
Africa;Morocco;Dried Grapes;Production;2002;tonnes;  500
Africa;Morocco;Fresh Grapes;Imports;2008;tonnes;  500
Europe;Netherlands;Fresh Grapes;Production;2004;tonnes;  500
Europe;Norway;Wine;Consumption;2001;1000 hl;  500
America;Paraguay;Table Grapes;Consumption;2007;tonnes;  500
Europe;Republic of North Macedonia;Dried Grapes;Consumption;2014;tonnes;  500
Asia;Saudi Arabia;Dried Grapes;Imports;1996;tonnes;  500
Europe;Slovakia;Dried Grapes;Exports;2011;tonnes;  500
Europe;Spain;Dried Grapes;Production;2011;tonnes;  500
Asia;State of Palestine;Dried Grapes;Imports;2001;tonnes;  500
Asia;State of Palestine;Dried Grapes;Imports;2002;tonnes;  500
Asia;State of Palestine;Dried Grapes;Imports;2003;tonnes;  500
Asia;State of Palestine;Dried Grapes;Imports;2004;tonnes;  500
Europe;Sweden;Fresh Grapes;Exports;2006;tonnes;  500
Europe;Switzerland;Table Grapes;Production;1996;tonnes;  500
Africa;Tanzania, the United Republic of;Fresh Grapes;Exports;2018;tonnes;  500
Africa;Tunisia;Dried Grapes;Production;2009;tonnes;  500
Africa;Tunisia;Dried Grapes;Production;2010;tonnes;  500
Europe;Ukraine;Wine;Imports;2011;1000 hl;  500
Europe;United Kingdom;Vineyard;Surface Area;2014;ha;  500
America;Uruguay;Dried Grapes;Consumption;2006;tonnes;  500
America;Uruguay;Dried Grapes;Consumption;2011;tonnes;  500
Asia;Yemen;Dried Grapes;Consumption;2004;tonnes;  500
Asia;Yemen;Dried Grapes;Production;2004;tonnes;  500
Asia;Yemen;Dried Grapes;Consumption;2005;tonnes;  500
Africa;Angola;Wine;Imports;2003;1000 hl;  499
Europe;Iceland;Dried Grapes;Imports;2012;tonnes;  499
Europe;Moldova;Dried Grapes;Consumption;2009;tonnes;  499
Oceania;New Caledonia;Table Grapes;Consumption;2004;tonnes;  499
Asia;Turkmenistan;Wine;Consumption;2020;1000 hl;  499
Europe;United Kingdom;Vineyard;Surface Area;2016;ha;  499
Africa;Algeria;Wine;Production;2013;1000 hl;  498
Oceania;French Polynesia;Fresh Grapes;Imports;2007;tonnes;  498
America;Jamaica;Fresh Grapes;Imports;2014;tonnes;  498
Asia;Kazakhstan;Fresh Grapes;Exports;2009;tonnes;  498
America;Mexico;Wine;Imports;2020;1000 hl;  498
Africa;Tunisia;Dried Grapes;Production;2022;tonnes;  498
Asia;Turkmenistan;Wine;Production;2020;1000 hl;  498
Asia;Turkmenistan;Wine;Production;2021;1000 hl;  498
Africa;Angola;Wine;Consumption;2003;1000 hl;  497
Europe;Austria;Wine;Exports;2014;1000 hl;  497
Asia;Azerbaijan;Fresh Grapes;Imports;2008;tonnes;  497
Europe;Bulgaria;Wine;Consumption;2020;1000 hl;  497
America;Costa Rica;Dried Grapes;Imports;2000;tonnes;  497
Africa;Egypt;Fresh Grapes;Imports;2007;tonnes;  497
Asia;India;Fresh Grapes;Imports;2003;tonnes;  497
Europe;Slovakia;Wine;Production;1999;1000 hl;  497
America;Bolivia;Dried Grapes;Consumption;2020;tonnes;  496
America;Bolivia;Dried Grapes;Imports;2020;tonnes;  496
Europe;Czech Republic;Wine;Imports;1998;1000 hl;  496
Europe;Germany;Dried Grapes;Production;2014;tonnes;  496
Europe;Iceland;Dried Grapes;Imports;2011;tonnes;  496
Asia;Israel;Wine;Production;2020;1000 hl;  496
Asia;Kuwait;Dried Grapes;Consumption;2007;tonnes;  496
Asia;Kuwait;Dried Grapes;Imports;2007;tonnes;  496
Asia;Republic of Türkiye;Wine;Production;2016;1000 hl;  496
Europe;Slovakia;Table Grapes;Production;2002;tonnes;  496
Europe;Sweden;Dried Grapes;Exports;2006;tonnes;  496
Asia;Taiwan;Dried Grapes;Exports;2014;tonnes;  496
Asia;Thailand;Fresh Grapes;Exports;2016;tonnes;  496
Asia;Bahrain;Table Grapes;Consumption;1999;tonnes;  495
Europe;Bulgaria;Wine;Exports;2015;1000 hl;  495
Europe;Czech Republic;Wine;Production;2002;1000 hl;  495
Europe;Ireland;Wine;Consumption;2002;1000 hl;  495
Asia;Israel;Fresh Grapes;Imports;2007;tonnes;  495
Europe;Moldova;Wine;Consumption;1999;1000 hl;  495
America;Nicaragua;Dried Grapes;Exports;2002;tonnes;  495
Africa;Senegal;Dried Grapes;Imports;2019;tonnes;  495
Asia;Turkmenistan;Wine;Production;2019;1000 hl;  495
America;Costa Rica;Dried Grapes;Imports;2009;tonnes;  494
Europe;Finland;Wine;Consumption;2005;1000 hl;  494
Asia;Hong Kong;Dried Grapes;Exports;2004;tonnes;  494
Europe;Slovenia;Wine;Production;2014;1000 hl;  494
Europe;Bulgaria;Fresh Grapes;Exports;2003;tonnes;  493
Europe;Finland;Wine;Imports;2005;1000 hl;  493
Europe;Greece;Wine;Exports;1999;1000 hl;  493
Europe;Iceland;Dried Grapes;Consumption;2016;tonnes;  493
Europe;Iceland;Dried Grapes;Imports;2016;tonnes;  493
Asia;Kyrgyzstan;Dried Grapes;Exports;1998;tonnes;  493
Africa;Morocco;Wine;Production;1999;1000 hl;  493
America;Uruguay;Dried Grapes;Imports;2006;tonnes;  493
Africa;Algeria;Wine;Production;2012;1000 hl;  492
Asia;Brunei Darussalam;Fresh Grapes;Imports;2018;tonnes;  492
Europe;Czech Republic;Wine;Production;2019;1000 hl;  492
America;Ecuador;Fresh Grapes;Production;2011;tonnes;  492
America;Jamaica;Fresh Grapes;Imports;2021;tonnes;  492
America;Nicaragua;Table Grapes;Consumption;2003;tonnes;  492
America;Nicaragua;Fresh Grapes;Imports;2003;tonnes;  492
Asia;Turkmenistan;Wine;Production;1995;1000 hl;  492
Europe;United Kingdom;Vineyard;Surface Area;2019;ha;  492
Europe;Iceland;Dried Grapes;Consumption;2013;tonnes;  491
Europe;Iceland;Dried Grapes;Imports;2013;tonnes;  491
Asia;Korea (the Republic of);Wine;Consumption;2020;1000 hl;  491
Europe;Switzerland;Fresh Grapes;Exports;2008;tonnes;  491
Asia;Brunei Darussalam;Table Grapes;Consumption;1999;tonnes;  490
Asia;Brunei Darussalam;Fresh Grapes;Imports;1999;tonnes;  490
Africa;Ethiopia;Dried Grapes;Consumption;2015;tonnes;  490
Africa;Ethiopia;Dried Grapes;Imports;2015;tonnes;  490
Europe;Greece;Dried Grapes;Imports;2002;tonnes;  490
Europe;Poland;Dried Grapes;Exports;2017;tonnes;  490
Europe;Slovakia;Wine;Production;1998;1000 hl;  490
Europe;Spain;Dried Grapes;Exports;2004;tonnes;  490
Asia;United Arab Emirates;Wine;Imports;2019;1000 hl;  490
Europe;United Kingdom;Vineyard;Surface Area;2017;ha;  490
Europe;United Kingdom;Vineyard;Surface Area;2020;ha;  490
Europe;United Kingdom;Vineyard;Surface Area;2021;ha;  490
Asia;Yemen;Dried Grapes;Consumption;1996;tonnes;  490
Asia;Yemen;Dried Grapes;Production;1996;tonnes;  490
Asia;Cambodia;Fresh Grapes;Imports;2018;tonnes;  489
Europe;Slovakia;Wine;Production;2000;1000 hl;  489
Africa;Zimbabwe;Table Grapes;Consumption;2002;tonnes;  489
Africa;Egypt;Fresh Grapes;Imports;2003;tonnes;  488
Asia;Jordan;Dried Grapes;Imports;2009;tonnes;  488
America;Paraguay;Vineyard;Surface Area;2004;ha;  488
Africa;Tunisia;Dried Grapes;Production;2007;tonnes;  488
Africa;Côte d'Ivoire;Wine;Consumption;2021;1000 hl;  487
Europe;Cyprus;Dried Grapes;Consumption;2007;tonnes;  487
Asia;Hong Kong;Dried Grapes;Exports;2011;tonnes;  487
Africa;Kenya;Fresh Grapes;Imports;2014;tonnes;  487
Africa;Lesotho;Fresh Grapes;Imports;2021;tonnes;  487
Europe;Moldova;Fresh Grapes;Imports;2007;tonnes;  487
Europe;United Kingdom;Vineyard;Surface Area;2018;ha;  487
Europe;Austria;Wine;Exports;2015;1000 hl;  486
Asia;Cambodia;Fresh Grapes;Imports;2020;tonnes;  486
Europe;Austria;Wine;Exports;2016;1000 hl;  485
Europe;Belarus;Wine;Imports;2016;1000 hl;  485
Europe;Greece;Wine;Exports;1996;1000 hl;  485
Asia;Oman;Fresh Grapes;Exports;2019;tonnes;  485
Europe;Spain;Wine;Imports;2014;1000 hl;  485
Europe;Austria;Wine;Imports;2019;1000 hl;  484
Europe;Belarus;Wine;Imports;2010;1000 hl;  484
Asia;Mongolia;Dried Grapes;Imports;2019;tonnes;  484
Africa;Namibia;Fresh Grapes;Imports;1996;tonnes;  484
Europe;Poland;Wine;Imports;1996;1000 hl;  484
Europe;Romania;Wine;Imports;2017;1000 hl;  484
Europe;Slovenia;Wine;Production;1998;1000 hl;  484
Europe;Slovenia;Wine;Production;2012;1000 hl;  484
Europe;Spain;Dried Grapes;Production;2016;tonnes;  484
Asia;Syrian Arab Republic;Dried Grapes;Imports;2009;tonnes;  484
Asia;Syrian Arab Republic;Dried Grapes;Imports;2010;tonnes;  484
Africa;Tunisia;Dried Grapes;Production;2021;tonnes;  484
Europe;Albania;Fresh Grapes;Exports;2022;tonnes;  483
Africa;Cabo Verde;Fresh Grapes;Imports;2019;tonnes;  483
America;Ecuador;Fresh Grapes;Production;2013;tonnes;  483
Europe;Hungary;Wine;Exports;2007;1000 hl;  483
Europe;Poland;Wine;Imports;1997;1000 hl;  483
Europe;Ukraine;Dried Grapes;Consumption;1996;tonnes;  483
Europe;Ukraine;Dried Grapes;Imports;1996;tonnes;  483
Asia;Uzbekistan;Wine;Consumption;1996;1000 hl;  483
Europe;Denmark;Dried Grapes;Exports;2006;tonnes;  482
Asia;Hong Kong;Wine;Imports;2011;1000 hl;  482
Europe;Ireland;Wine;Imports;2001;1000 hl;  482
Asia;Kazakhstan;Fresh Grapes;Imports;2001;tonnes;  482
Europe;Latvia;Wine;Imports;2013;1000 hl;  482
Europe;Malta;Vineyard;Surface Area;2002;ha;  482
Africa;Niger;Fresh Grapes;Imports;2020;tonnes;  482
Europe;Republic of North Macedonia;Dried Grapes;Imports;2018;tonnes;  482
Europe;Slovakia;Dried Grapes;Exports;2010;tonnes;  482
Europe;Ukraine;Wine;Exports;2012;1000 hl;  482
Europe;Austria;Wine;Exports;2017;1000 hl;  481
Asia;Georgia;Wine;Consumption;2000;1000 hl;  481
Asia;Iraq;Dried Grapes;Consumption;2013;tonnes;  481
Asia;Iraq;Dried Grapes;Imports;2013;tonnes;  481
Asia;Taiwan;Dried Grapes;Exports;2016;tonnes;  481
Africa;Tunisia;Dried Grapes;Production;2019;tonnes;  481
Africa;Zimbabwe;Fresh Grapes;Imports;1999;tonnes;  481
Africa;Algeria;Dried Grapes;Production;1995;tonnes;  480
Africa;Algeria;Wine;Production;2011;1000 hl;  480
Asia;Brunei Darussalam;Table Grapes;Consumption;2000;tonnes;  480
Asia;Brunei Darussalam;Fresh Grapes;Imports;2000;tonnes;  480
America;Costa Rica;Dried Grapes;Imports;2005;tonnes;  480
Africa;Côte d'Ivoire;Wine;Imports;2017;1000 hl;  480
Europe;Moldova;Fresh Grapes;Imports;2003;tonnes;  480
Africa;Morocco;Wine;Consumption;2018;1000 hl;  480
Europe;Norway;Wine;Imports;1999;1000 hl;  480
America;Peru;Wine;Production;2004;1000 hl;  480
Europe;Republic of North Macedonia;Wine;Consumption;1998;1000 hl;  480
Asia;Republic of Türkiye;Fresh Grapes;Imports;2018;tonnes;  480
Europe;Slovakia;Wine;Production;2001;1000 hl;  480
Africa;Zimbabwe;Fresh Grapes;Imports;2000;tonnes;  480
Oceania;New Caledonia;Fresh Grapes;Imports;2011;tonnes;  479
Asia;Singapore;Dried Grapes;Exports;2019;tonnes;  479
Asia;State of Palestine;Dried Grapes;Imports;1999;tonnes;  479
Africa;Zimbabwe;Table Grapes;Consumption;1999;tonnes;  479
Asia;Cambodia;Fresh Grapes;Imports;2021;tonnes;  478
Europe;Republic of North Macedonia;Dried Grapes;Consumption;2017;tonnes;  478
Africa;South Africa;Fresh Grapes;Imports;2003;tonnes;  478
Asia;Tajikistan;Dried Grapes;Consumption;2007;tonnes;  478
